sx,dx
8.062257748298551,21.18584433059018
8.38378225373541,19.6705626376766
9.072120523147653,20.801257358446094
8.689963401391617,20.801257358446094
8.383496816241092,15.0
8.455623038878315,17.27441476303627
8.013996377029034,17.27441476303627
7.734629260405334,14.720054347725757
6.591289999504404,10.554229132310876
7.182495060500749,9.374433316206371
6.542435953686707,8.73741756776135
4.628059885851751,7.657499964053664
4.021316259131896,7.361542480506901
3.0768303895245253,8.588257677471056
2.187426288848281,6.0770713215948735
1.8569533817705186,5.181327421245819
1.7713506606096192,4.114365078599612
1.903943276465977,3.5221895598560504
1.9700578274862541,5.37568758366473
2.3225210346852556,7.282467628760769
3.655883235758842,8.085241741631387
5.237205226461036,6.629224631665595
5.461959894937862,5.155499559207541
4.978502682432795,3.965928915469165
4.294487507354012,2.726403411686948
4.13450331322383,2.4307441967754913
3.789192084560572,2.529330024619955
3.4945523190790357,2.682155600360818
3.2190837205639746,2.2501628928513417
2.6910956582767254,3.0839768968661554
2.430503701460152,4.830777789141118
2.2559709516498554,6.436225602012409
1.6549111081957537,5.6637783147029825
1.6185289615364036,7.657196161861369
1.7118046703283056,3.598530317028207
1.7726925916216394,2.5367453406041616
2.0503806753150946,4.052176480385315
2.1584348520168932,4.436065675649841
3.5190285085284,5.354967383250404
4.65872791043578,6.490314553743598
9.350199436813993,25.0
9.914287843727145,16.791828883161575
15.379206741571556,7.395900648685647
10.582285744280584,6.121687625354857
10.497522066809253,5.267284190575134
17.046672434697935,5.162836977368708
14.764473939888596,4.270271281777507
9.344923017708414,4.926601521342179
8.005648690699845,4.798687035041353
9.279110237110713,4.25
3.0028094676683095,3.8337628456336583
2.7974693104332125,5.77128168673929
2.3811410167952114,6.542435953686707
2.3002057751866936,7.200484364886015
2.4036530543962495,3.592026568283792
2.4988886418655083,4.55415540926226
2.624559483213836,7.528812580209745
2.5584732017292935,3.9943601859118427
2.626266785329086,5.01845907693281
3.5446396028425955,5.803580065972219
3.824637386793183,5.1556181164170525
4.352785954090803,4.8692928648728016
5.547567953985029,4.784789080943734
5.365342807372286,3.439723551858135
4.399348768127776,2.851464946468109
4.161361905356015,2.711048765279836
4.832113540363919,2.483793624524946
6.000117535285083,2.468857872300439
5.317552030816808,2.005794467721172
3.979384746236519,2.3534188422194595
3.915011505021361,5.078049366228498
3.4551262365525006,5.226707504498374
2.179749607758309,4.145933434697646
1.8971228998738834,5.562168305883577
1.861435504525609,7.424434134816082
1.7840418800757605,8.791027111569418
1.832381187920206,8.702792035411294
1.9021599696606988,6.501406977180157
1.8086717157611332,5.886408535556363
2.563236342490975,13.512398220167185
2.709418578476186,1.2934300805959935
2.9095596158627735,1.3508124348440442
2.7258156786769776,3.258943988126464
2.8156157954686054,2.072304138982607
2.818934929732153,2.5772423337110593
2.73081645127717,1.848613081662468
2.7638853992161105,1.7759071354792608
4.558171023220068,1.6641005886756872
3.128149788759712,1.658951213700607
2.2908913860437656,2.7032877586158586
2.333571416424952,2.7574428864113307
2.2650606725525497,2.691079968842588
1.5367262399950372,4.306338869091185
1.6720999872456606,6.825967355195176
1.7336175657432045,9.063970187260963
1.7178603668046806,7.849546777705362
1.8775586250995309,7.029057071336235
1.6707079702932017,7.458783544070398
2.1095966149916157,6.228680452310196
2.569823601811213,5.858996078813025
3.1476019974180227,4.692483874869687
4.410505044156003,5.013123382151894
4.902042747129836,2.9336316555193984
5.142635560450907,1.410750150348569
5.119135527587724,1.1850652142577622
6.545983392899931,1.0341006536356656
5.879455757125824,0.9425489306975752
5.591854172557542,1.3368946008067684
11.853269591129697,1.6311638387711538
3.94292757739372,2.6240946202790183
3.757658845611187,3.195719015720068
3.7728789252526225,2.9960422146356196
2.6819570095389724,3.5742009002054305
2.370868850923698,15.808796057476524
2.1832810621027936,6.8936983487150725
2.392345124483947,6.743721359737351
2.480986719543934,7.606080397707709
2.80592400985337,9.033480701529488
2.562577799648844,8.05560179667003
3.687817782917155,5.950078442877443
5.045756405308475,4.94554967000247
5.426642940920972,5.401229970900698
5.818754922419829,6.721976725507601
5.352182450244362,2.796330854537366
6.35687313587221,3.3375628597371207
7.133994501751484,8.99424110511803
5.009969271342101,5.269651864139677
4.122754364275601,4.13353156680499
4.087450111818861,3.6578457968301565
3.8935516445715326,4.484703019660431
3.776489873052322,4.659533894871368
3.689345811384327,4.670825301436546
3.606166872408114,4.404127775554955
3.6080130330439317,4.012242411915627
3.574816127415169,3.7600236405876197
3.91985194806007,3.527803014917468
4.237234325334592,3.5297959515331
4.7149516679144465,4.026091375603127
4.743827584978847,0.22027417020425158
4.938389128857706,0.18438858430295915
4.750060728356735,0.14560219778561037
4.410320666568686,0.120870061588522
4.410320666568686,0.1125441165229332
4.259360374922632,0.10149318649367793
4.410320666568686,0.09427831768291244
4.055628013771596,0.0939504942582372
4.195816732029711,0.09503213744223116
4.668917402627373,0.0932004671541296
5.262348115842175,0.12296236805470434
5.263078946776307,0.15773447418379952
5.7501495792271555,0.25329626316253895
6.175494249250023,0.39180383511816474
6.744188345021291,0.5850815686628236
7.6795249680198205,1.0277402395547233
6.909394041983513,1.4846550778267273
7.033473600553265,2.2066447484250005
8.173597268503771,2.6762216205243843
8.887572800053066,9.240610850419408
8.134892168199606,8.023804789435562
12.630542832550704,5.512125670897272
10.465378059632364,0.5300865358950273
8.020465625664075,3.603352321442334
7.358679211951622,5.967138474430915
4.640680079709217,20.98534287031345
3.9534376379150933,6.941341529000156
3.9915117815145384,5.58005253571773
3.7207526120396666,5.083151379567429
5.7821819686502485,6.721631339849908
9.287854903295122,10.07274426316634
18.5310550158376,15.77455973058765
21.33199601664256,10.804772985401176
20.953616729673524,9.513148795220223
38.27531841800928,6.836828374489316
27.073972741361768,5.912021650839923
12.063968080308264,4.625792816769193
15.701543285246249,4.297132361779593
27.866746411369157,5.1721043231912365
13.97391392095537,4.491669764827395
8.445303079511326,4.734198919057422
13.105671317779002,3.344222410278922
10.824646551872858,3.8482893119934793
8.675664125266746,6.340198199389919
5.072250267117862,4.886691771413209
3.116751903389464,4.357928105945157
2.7124242546399806,4.494441010848846
3.404026433092701,4.6777662277519685
3.473239034673442,4.769794900855426
3.682608394131423,3.250526560557919
4.14878167424257,5.04683943030627
5.101556855798156,12.830033363072792
6.158171556807826,11.945543101927178
7.955527069836676,6.695538718190676
14.00142849854971,7.871150951483402
9.882914549868374,6.7082039324993685
24.686928615047364,4.543885622649864
17.643734578116213,4.551807800024735
11.683843336931183,3.9122732973223098
24.634078790119954,4.044978332572705
7.930541666510577,3.6925080073867664
10.33489016637967,3.193145671581743
30.865714112787153,3.258943988126464
40.54119183366613,3.1565660042961348
12.31873449312855,3.4304065965506347
7.758370169842871,7.529825752437367
8.602183153840944,5.500426500645932
4.439631454965535,13.131810402394805
3.530152433365107,8.334901813176574
2.948271984113354,7.327322510468185
3.220616576685374,7.205478396256486
3.543316129281324,7.749342403862904
4.696578673850723,13.47728341104367
5.067670235807281,6.947741439569488
6.1513824602961815,4.047173822895756
8.089654891834416,8.969296285777885
22.308198889756163,4.094264986581453
14.444675442828359,2.2594279009265663
27.804632005757774,3.562764479280701
49.555718446706344,4.069200678337693
12.465421787147507,5.222731380889034
11.080513425729775,4.214648894762463
7.408921391307416,3.534725999328307
10.221878127469052,3.0655901584804712
24.144611493062865,2.3886988828525824
9.70142500145332,2.3602300169383237
7.396981037366074,10.294713792790535
17.996974443192137,8.849797676722273
4.957242068634396,9.523363084774436
4.49074629413364,6.929357834604878
4.59226402647854,39.824615503479755
6.107846193542119,49.623583103198015
5.343739847293799,27.3034796317246
4.579762745396721,31.727701757668004
4.240416497877502,10.344786055793806
3.386488639285587,28.90674661735561
4.642576172074456,19.4164878389476
7.7902283298200246,19.76513034003294
5.89176088683231,15.792775712517491
18.514541185082543,0.6841373394939531
14.799226128993839,1.2091916391256148
56.44909210961678,2.3696802770383636
15.162087220725546,1.5732019974021274
17.300557168788394,1.9251817541013594
10.538926203235384,2.0333288542457164
10.3382949213273,2.4993631693441642
14.676962326738318,2.449270008336198
13.753035497716853,2.703133495236465
8.65292844831779,1.972497166495881
10.33066443832275,1.5914619353610242
6.80914037738014,1.6025295834803572
5.181327421245818,3.037619024423477
2.37363854306611,3.1392948911806773
1.4298637647540677,2.397312029805056
1.1695554125005654,2.0112824974535344
1.0685387185245399,0.9064664147024336
0.9611341033563624,0.7564582484077994
0.9041169094160977,0.762003042645056
0.9314664602143674,0.761082092822534
1.023521001482604,0.8349343594650929
0.881709282312258,0.6369329620300592
0.7023966086554109,0.6736470860644465
0.837156945026321,0.5591237848071335
1.2124370292414177,0.7636050518709563
2.052661002400465,4.18711020775569
3.092190782538561,4.177252470493876
4.123105625617661,5.768917781623692
4.4422559299680575,8.30958364347269
4.486577309185005,68.11754546370561
5.294055820165389,24.496098128669626
5.3569858406847874,16.36675252563239
5.970482189205781,13.442183888502186
