volto
68.18181818181813
70.5454545454545
71.5454545454545
71.72727272727275
71.90909090909088
71.09090909090912
70.81818181818187
69.63636363636363
67.81818181818187
66.81818181818187
63.545454545454504
61.454545454545496
60.27272727272725
59.545454545454504
60.72727272727275
61.72727272727275
62.636363636363626
63.90909090909088
65.36363636363637
69.5454545454545
71.90909090909088
77.36363636363637
79.0
81.90909090909088
79.72727272727275
79.72727272727275
74.81818181818187
73.0
68.27272727272725
67.81818181818187
74.36363636363637
72.18181818181813
64.18181818181813
61.0
61.09090909090912
54.0
50.09090909090912
50.90909090909088
44.545454545454504
46.545454545454504
48.636363636363626
53.636363636363626
55.72727272727275
57.545454545454504
63.454545454545496
65.4545454545455
63.363636363636374
62.0
55.72727272727275
52.454545454545496
58.454545454545496
55.454545454545496
50.454545454545496
42.72727272727275
36.909090909090935
50.0
63.72727272727275
73.18181818181819
70.72727272727275
74.90909090909093
83.63636363636363
80.72727272727275
78.09090909090907
55.27272727272725
45.636363636363626
35.0
33.0
31.636363636363626
33.090909090909065
33.636363636363626
33.363636363636374
30.090909090909065
31.909090909090935
40.636363636363626
66.54545454545456
76.09090909090907
75.81818181818181
73.36363636363637
73.18181818181819
75.54545454545456
71.45454545454544
68.0
69.36363636363637
65.63636363636363
63.72727272727275
64.0
59.45454545454544
44.81818181818181
38.090909090909065
36.363636363636374
41.636363636363626
42.363636363636374
44.54545454545456
46.54545454545456
52.0
49.090909090909065
48.45454545454544
48.45454545454544
48.81818181818181
50.72727272727275
50.636363636363626
51.363636363636374
53.18181818181819
56.909090909090935
59.636363636363626
59.090909090909065
56.0
50.909090909090935
36.0
30.636363636363626
23.45454545454544
21.636363636363626
22.727272727272748
19.818181818181813
21.272727272727252
20.272727272727252
18.909090909090935
21.636363636363626
18.909090909090935
17.818181818181813
23.090909090909065
18.727272727272748
22.909090909090935
24.363636363636374
29.181818181818187
32.363636363636374
34.363636363636374
36.27272727272725
36.27272727272725
40.27272727272725
40.636363636363626
43.45454545454544
45.27272727272725
