sx,dx
4.172050575676907,5.270962188634534
4.276642672012779,4.861165275430527
4.3098075240744445,4.760098379799083
4.28046938267524,4.484541349024569
4.3139568428732025,4.277813056058755
4.128187690152329,4.1305889054567455
4.1782483335972165,4.366723764597788
3.6628253565738267,4.142791558054921
3.3323739181234417,4.127383446888241
2.8024089843253255,3.8301502270043297
2.3732424094706,3.4
2.220572420813839,3.406092628315477
1.950798199713332,2.9062116605187476
1.8879416576646209,2.603296163863075
1.8814926320154035,2.722742203727347
1.9659779644931514,2.946357968051217
2.16832064042731,3.377805799664703
2.3694012956863175,6.282163144211698
3.7639668185854847,4.20359235407589
6.937112469303399,3.2996258215663166
7.548047333565618,2.2106408130594164
7.3539955126448096,1.8153833528032215
9.752130343815887,1.3539594399815729
9.416138468802574,1.1836948514120715
4.657215388235098,1.3824119887806643
4.164492917635237,1.2241689273807177
3.504496665927488,1.2719487256497592
3.073181485764296,1.177461714740732
2.129562654186036,1.573697732976711
2.0287369711261825,1.6891726627780932
1.6877046860864064,2.3976655313033137
1.4050078210748431,2.323186118218098
1.3740368048864282,3.5889282196988224
1.1849290253563063,3.7290669870705466
1.1699982905970419,1.0207049223931102
1.0965569524978438,2.9376133143141554
1.0896408000670368,2.789752246256206
1.3341620206143832,3.6394211811311203
1.312548175667,3.50505928809012
1.258554112284712,2.4640844002681397
1.6567733578204575,2.8227655669363605
1.8570463838597073,3.690221019470959
2.7841743218951778,1.7497905069723743
2.834994146280414,1.4856069272932446
3.4363240278990377,1.2963811867095172
2.749304392632836,1.0720770496779894
2.508447267196919,1.0774889894738653
2.459052285154846,1.0619947557261296
1.86804876138096,0.981376658964732
2.049605453536907,0.9791039834761738
2.123573584981377,3.1423171869451347
1.7661210812029249,3.443010454188938
1.7289700388607054,3.227023144227916
1.4842969270928301,2.3552408378554968
1.3906697178521374,2.0414581791291115
0.9670484772517194,3.158001420673045
0.8302261613006054,4.072807097257104
0.7584997835889634,2.6537431942779373
0.8097536378857035,2.2714558935241858
0.9718888400299801,2.6747354540014183
1.1544501114784504,2.827683821751611
1.3432346410038778,2.891336471183417
1.5128135087548544,1.7262476056023224
2.011856818489492,2.9228399940080965
2.5760429564805998,1.826540445760783
2.8833083972179105,1.3201389944833053
2.8443151645633096,1.0895677078296908
2.2107105923485433,1.5304589042268772
2.0956069041678482,1.4772612785001007
1.8697302445286554,1.453601883325632
1.8422657836657597,1.2502342338829517
2.3174418277873845,1.250434508195598
2.075369031231538,2.11575486843441
1.7020919526461724,1.7680341015893535
1.2928453377847835,1.1129436194635685
0.9671341747285579,2.8301522594716118
0.5594981724480526,2.4481079819539437
0.3643178631904451,2.207896232019329
0.3782528346902537,2.1620974848705754
0.3857385817666085,2.039968893836055
0.3804469534548326,2.269917111718173
0.5759178899193907,2.041336969104296
0.8641155019499415,2.0935912417048406
1.2827497795577432,1.1673323800973068
2.2484919752899932,1.2673483863573762
3.494064690823637,1.474762667321398
3.314881492053431,2.5462539619560416
3.70135110466435,3.4790803382503253
2.6419441154141685,5.827994272593214
3.5374218176133594,4.024010505758989
8.704552301481725,2.955960912805308
6.979062764667669,2.9136942604404195
8.772901510046568,3.4577572673555053
5.425655338210916,3.878342819646844
6.270853803674242,2.0798124518116397
1.8037574882692107,1.0392224674268895
0.8226365353781011,0.703732573164171
0.7891431815692168,0.5616472324052307
0.49011079114389544,0.5044315669837328
0.3556360837570084,0.5524540518921504
0.45630525906093045,0.7972785515941752
0.5137608088397893,0.9658626184365529
0.6709901015145558,1.0660763440443926
0.5785514747932295,0.8482300217596753
0.5732468037564599,0.7172523036226675
0.75742233452632,0.7783644065172203
1.0243706028630561,0.9610641246175502
1.1571318459268407,1.4889928638288061
1.125857974957446,2.0331450406886087
1.4294869813709297,2.7867787483258706
1.7191049836497656,0.8330491545946697
1.7862504557566083,6.260333922556992
1.752268274019353,7.276345612974417
1.7851178788719184,5.202911448404259
1.653650443639867,0.7633125897800614
1.6581244098690215,0.6813478001258917
1.5744582938010516,2.178163983782893
1.5168984469292381,2.49377237835054
1.364092476432395,1.9715866731990568
1.252514764772188,1.7745704429718783
1.0445743800502951,1.5998096333452185
1.0380655428123877,1.5910975610977212
1.097431451508116,1.7040107764654004
1.1300438821557737,1.111721607676972
1.1676852503193607,1.0472931755059909
1.2213449840154567,1.0
1.3661336843527854,1.2403473458920846
1.447719037299332,2.0523602854072065
1.5509996113806586,2.7233035549787186
1.5539137839265367,2.704958410031474
1.7382522266470215,2.2403639814170306
1.6807922172852123,2.294098210177181
1.840091871906862,1.675314413215709
