volto
48.636363636363626
50.0
50.0
50.090909090909065
51.636363636363626
52.0
51.27272727272725
51.81818181818181
52.72727272727275
53.0
53.81818181818181
54.363636363636374
54.18181818181819
55.18181818181819
56.18181818181819
57.0
57.636363636363626
58.81818181818181
61.363636363636374
62.0
63.18181818181819
64.90909090909093
69.0
70.09090909090907
69.54545454545456
69.45454545454544
70.63636363636363
69.63636363636363
69.45454545454544
68.90909090909093
71.72727272727275
74.09090909090907
74.90909090909093
71.63636363636363
71.09090909090907
69.45454545454544
68.18181818181819
67.27272727272725
70.18181818181819
69.09090909090907
71.90909090909093
74.36363636363637
79.27272727272725
77.27272727272725
80.54545454545456
79.36363636363637
78.90909090909093
77.18181818181819
82.27272727272725
83.90909090909093
78.63636363636363
75.18181818181819
74.90909090909093
74.0
75.0
74.63636363636363
73.81818181818181
74.36363636363637
74.81818181818181
78.36363636363637
81.81818181818181
86.18181818181819
89.90909090909093
90.54545454545456
85.27272727272725
87.45454545454544
85.72727272727275
84.81818181818181
75.36363636363637
75.63636363636363
73.45454545454544
70.27272727272725
71.63636363636363
72.09090909090907
72.81818181818181
72.81818181818181
74.36363636363637
76.90909090909093
74.36363636363637
80.72727272727275
80.09090909090907
78.09090909090907
79.0
76.0
80.54545454545456
79.54545454545456
75.0
68.45454545454544
70.72727272727275
76.72727272727275
80.09090909090907
86.0
78.90909090909093
73.72727272727275
71.54545454545456
62.45454545454544
65.45454545454544
61.81818181818181
60.27272727272725
60.363636363636374
61.81818181818181
62.18181818181819
60.0
55.81818181818181
47.54545454545456
46.54545454545456
50.72727272727275
53.0
57.363636363636374
57.54545454545456
61.45454545454544
60.0
57.27272727272725
53.72727272727275
54.18181818181819
54.45454545454544
53.45454545454544
47.0
36.0
34.18181818181819
39.18181818181819
42.18181818181819
47.18181818181819
51.909090909090935
53.18181818181819
55.81818181818181
58.0
59.54545454545456
60.54545454545456
60.72727272727275
61.18181818181819
62.0
61.81818181818181
60.45454545454544
58.72727272727275
57.54545454545456
55.54545454545456
56.0
57.0
52.72727272727275
52.0
